,NB,DT,SVM,Network,SNB+FULL,SNB+BIC,SVM+Audio,LR_SVM,DT_Audio,LR_DT,Network_Audio,LR_network,NB_Audio,LR_NB,,,,,,,,,,,
574,0.733552632,0.667763158,0.769736842,0.815789474,0.848684211,0.861842105,0.8125,0.861842105,0.838815789,0.838815789,0.641447368,0.861842105,0.743421053,0.861842105,,,,,,,,,,,
575,0.809210526,0.782894737,0.799342105,0.855263158,0.921052632,0.921052632,0.832236842,0.927631579,0.809210526,0.809210526,0.740131579,0.930921053,0.796052632,0.921052632,,,,,,,,,,,
576,0.736842105,0.815789474,0.796052632,0.914473684,0.851973684,0.865131579,0.796052632,0.871710526,0.865131579,0.865131579,0.667763158,0.865131579,0.746710526,0.865131579,,,,,,,,,,,
577,0.766447368,0.799342105,0.769736842,0.779605263,0.875,0.884868421,0.779605263,0.891447368,0.845394737,0.845394737,0.756578947,0.894736842,0.786184211,0.884868421,,,,,,,,,,,
578,0.789473684,0.759868421,0.766447368,0.871710526,0.842105263,0.851973684,0.802631579,0.865131579,0.799342105,0.799342105,0.694078947,0.861842105,0.740131579,0.851973684,,,,,,,,,,,
579,0.789473684,0.815789474,0.786184211,0.822368421,0.878289474,0.881578947,0.8125,0.898026316,0.809210526,0.809210526,0.648026316,0.884868421,0.776315789,0.881578947,,,,,,,,,,,
580,0.773026316,0.822368421,0.782894737,0.865131579,0.855263158,0.858552632,0.786184211,0.865131579,0.799342105,0.799342105,0.575657895,0.858552632,0.776315789,0.858552632,,,,,,,,,,,
581,0.753289474,0.779605263,0.786184211,0.907894737,0.894736842,0.898026316,0.809210526,0.898026316,0.842105263,0.842105263,0.753289474,0.881578947,0.733552632,0.898026316,,,,,,,,,,,
582,0.769736842,0.782894737,0.776315789,0.930921053,0.838815789,0.842105263,0.779605263,0.848684211,0.786184211,0.805921053,0.703947368,0.842105263,0.746710526,0.845394737,,,,,,,,,,,
583,0.703947368,0.796052632,0.789473684,0.815789474,0.871710526,0.875,0.822368421,0.875,0.796052632,0.809210526,0.753289474,0.878289474,0.802631579,0.875,,,,,,,,,,,
584,0.763157895,0.796052632,0.763157895,0.868421053,0.819078947,0.828947368,0.773026316,0.832236842,0.776315789,0.776315789,0.697368421,0.832236842,0.740131579,0.832236842,,,,,,,,,,,
585,0.763157895,0.786184211,0.796052632,0.842105263,0.848684211,0.865131579,0.815789474,0.868421053,0.835526316,0.835526316,0.677631579,0.842105263,0.782894737,0.865131579,,,,,,,,,,,
586,0.733552632,0.773026316,0.792763158,0.911184211,0.888157895,0.901315789,0.792763158,0.888157895,0.845394737,0.845394737,0.654605263,0.901315789,0.756578947,0.904605263,,,,,,,,,,,
587,0.759868421,0.769736842,0.796052632,0.861842105,0.865131579,0.881578947,0.782894737,0.891447368,0.759868421,0.759868421,0.335526316,0.881578947,0.763157895,0.881578947,,,,,,,,,,,
588,0.720394737,0.776315789,0.789473684,0.884868421,0.861842105,0.881578947,0.773026316,0.884868421,0.825657895,0.825657895,0.506578947,0.884868421,0.759868421,0.861842105,,,,,,,,,,,
589,0.746710526,0.825657895,0.756578947,0.789473684,0.871710526,0.884868421,0.825657895,0.894736842,0.865131579,0.865131579,0.740131579,0.848684211,0.743421053,0.858552632,,,,,,,,,,,
590,0.776315789,0.815789474,0.792763158,0.914473684,0.875,0.875,0.796052632,0.888157895,0.891447368,0.891447368,0.730263158,0.875,0.8125,0.875,,,,,,,,,,,
591,0.763157895,0.779605263,0.799342105,0.832236842,0.851973684,0.848684211,0.799342105,0.858552632,0.835526316,0.835526316,0.361842105,0.848684211,0.733552632,0.848684211,,,,,,,,,,,
592,0.776315789,0.779605263,0.789473684,0.8125,0.868421053,0.875,0.799342105,0.901315789,0.838815789,0.838815789,0.720394737,0.851973684,0.746710526,0.875,,,,,,,,,,,
593,0.75,0.789473684,0.792763158,0.5625,0.868421053,0.875,0.789473684,0.888157895,0.819078947,0.819078947,0.763157895,0.891447368,0.756578947,0.875,,,,,,,,,,,
594,0.756578947,0.769736842,0.756578947,0.894736842,0.881578947,0.888157895,0.763157895,0.894736842,0.802631579,0.802631579,0.233552632,0.888157895,0.75,0.891447368,,,,,,,,,,,
595,0.773026316,0.789473684,0.753289474,0.881578947,0.832236842,0.842105263,0.789473684,0.838815789,0.835526316,0.835526316,0.565789474,0.842105263,0.782894737,0.842105263,,,,,,,,,,,
596,0.75,0.835526316,0.789473684,0.950657895,0.822368421,0.832236842,0.855263158,0.848684211,0.865131579,0.865131579,0.598684211,0.832236842,0.743421053,0.848684211,,,,,,,,,,,
597,0.713815789,0.740131579,0.75,0.769736842,0.875,0.881578947,0.786184211,0.875,0.779605263,0.779605263,0.654605263,0.881578947,0.759868421,0.875,,,,,,,,,,,
598,0.779605263,0.786184211,0.763157895,0.805921053,0.835526316,0.851973684,0.799342105,0.871710526,0.796052632,0.796052632,0.677631579,0.855263158,0.730263158,0.858552632,,,,,,,,,,,
599,0.786184211,0.815789474,0.766447368,0.907894737,0.891447368,0.904605263,0.822368421,0.911184211,0.838815789,0.838815789,0.700657895,0.888157895,0.759868421,0.904605263,,,,,,,,,,,
600,0.776315789,0.763157895,0.8125,0.9375,0.828947368,0.848684211,0.805921053,0.865131579,0.838815789,0.838815789,0.717105263,0.865131579,0.786184211,0.868421053,,,,,,,,,,,
601,0.726973684,0.786184211,0.776315789,0.921052632,0.838815789,0.848684211,0.75,0.881578947,0.822368421,0.822368421,0.631578947,0.868421053,0.746710526,0.855263158,,,,,,,,,,,
602,0.753289474,0.776315789,0.75,0.898026316,0.875,0.878289474,0.809210526,0.884868421,0.828947368,0.828947368,0.667763158,0.875,0.740131579,0.878289474,,,,,,,,,,,
603,0.726973684,0.792763158,0.766447368,0.865131579,0.845394737,0.855263158,0.769736842,0.868421053,0.822368421,0.822368421,0.720394737,0.878289474,0.733552632,0.848684211,,,,,,,,,,,
604,0.769736842,0.799342105,0.8125,0.884868421,0.891447368,0.891447368,0.828947368,0.894736842,0.868421053,0.868421053,0.601973684,0.888157895,0.759868421,0.891447368,,,,,,,,,,,
605,0.736842105,0.766447368,0.782894737,0.884868421,0.838815789,0.855263158,0.773026316,0.861842105,0.832236842,0.832236842,0.654605263,0.842105263,0.763157895,0.858552632,,,,,,,,,,,
606,0.740131579,0.792763158,0.782894737,0.911184211,0.871710526,0.875,0.802631579,0.881578947,0.799342105,0.799342105,0.733552632,0.875,0.766447368,0.848684211,,,,,,,,,,,
607,0.796052632,0.769736842,0.773026316,0.917763158,0.898026316,0.901315789,0.825657895,0.904605263,0.838815789,0.838815789,0.638157895,0.901315789,0.805921053,0.901315789,,,,,,,,,,,
608,0.733552632,0.809210526,0.769736842,0.930921053,0.8125,0.815789474,0.805921053,0.819078947,0.786184211,0.786184211,0.641447368,0.815789474,0.763157895,0.815789474,,,,,,,,,,,
609,0.743421053,0.809210526,0.802631579,0.845394737,0.848684211,0.861842105,0.769736842,0.858552632,0.828947368,0.828947368,0.588815789,0.861842105,0.776315789,0.861842105,,,,,,,,,,,
610,0.779605263,0.782894737,0.746710526,0.822368421,0.858552632,0.868421053,0.789473684,0.878289474,0.815789474,0.815789474,0.664473684,0.835526316,0.730263158,0.868421053,,,,,,,,,,,
611,0.763157895,0.759868421,0.773026316,0.934210526,0.884868421,0.891447368,0.796052632,0.898026316,0.858552632,0.858552632,0.6875,0.891447368,0.779605263,0.891447368,,,,,,,,,,,
612,0.75,0.789473684,0.75,0.881578947,0.881578947,0.888157895,0.799342105,0.871710526,0.832236842,0.832236842,0.345394737,0.888157895,0.792763158,0.888157895,,,,,,,,,,,
613,0.779605263,0.832236842,0.782894737,0.907894737,0.881578947,0.888157895,0.766447368,0.894736842,0.822368421,0.822368421,0.674342105,0.911184211,0.789473684,0.888157895,,,,,,,,,,,
614,0.773026316,0.753289474,0.756578947,0.723684211,0.851973684,0.865131579,0.809210526,0.858552632,0.8125,0.8125,0.740131579,0.848684211,0.799342105,0.865131579,,,,,,,,,,,
615,0.733552632,0.809210526,0.766447368,0.792763158,0.861842105,0.858552632,0.789473684,0.871710526,0.842105263,0.842105263,0.805921053,0.868421053,0.763157895,0.858552632,,,,,,,,,,,
616,0.75,0.782894737,0.805921053,0.901315789,0.842105263,0.851973684,0.759868421,0.865131579,0.835526316,0.835526316,0.338815789,0.851973684,0.743421053,0.828947368,,,,,,,,,,,
617,0.805921053,0.776315789,0.809210526,0.904605263,0.875,0.884868421,0.796052632,0.898026316,0.832236842,0.832236842,0.703947368,0.894736842,0.743421053,0.884868421,,,,,,,,,,,
618,0.707236842,0.805921053,0.773026316,0.904605263,0.838815789,0.848684211,0.779605263,0.848684211,0.805921053,0.805921053,0.703947368,0.851973684,0.773026316,0.851973684,,,,,,,,,,,
619,0.782894737,0.835526316,0.802631579,0.848684211,0.875,0.884868421,0.799342105,0.884868421,0.825657895,0.825657895,0.578947368,0.884868421,0.769736842,0.884868421,,,,,,,,,,,
620,0.805921053,0.776315789,0.796052632,0.881578947,0.875,0.871710526,0.786184211,0.881578947,0.861842105,0.861842105,0.503289474,0.871710526,0.756578947,0.871710526,,,,,,,,,,,
621,0.763157895,0.802631579,0.779605263,0.888157895,0.845394737,0.851973684,0.8125,0.868421053,0.845394737,0.845394737,0.717105263,0.871710526,0.707236842,0.851973684,,,,,,,,,,,
622,0.776315789,0.740131579,0.786184211,0.868421053,0.842105263,0.845394737,0.799342105,0.845394737,0.799342105,0.799342105,0.743421053,0.865131579,0.773026316,0.845394737,,,,,,,,,,,
623,0.740131579,0.792763158,0.776315789,0.875,0.838815789,0.861842105,0.796052632,0.881578947,0.848684211,0.848684211,0.4375,0.861842105,0.733552632,0.861842105,,,,,,,,,,,
624,0.723684211,0.789473684,0.766447368,0.861842105,0.848684211,0.858552632,0.730263158,0.855263158,0.825657895,0.825657895,0.657894737,0.855263158,0.75,0.848684211,,,,,,,,,,,
625,0.763157895,0.769736842,0.766447368,0.822368421,0.832236842,0.842105263,0.805921053,0.861842105,0.838815789,0.838815789,0.703947368,0.851973684,0.756578947,0.845394737,,,,,,,,,,,
626,0.677631579,0.819078947,0.792763158,0.911184211,0.832236842,0.838815789,0.782894737,0.865131579,0.832236842,0.832236842,0.723684211,0.838815789,0.700657895,0.838815789,,,,,,,,,,,
627,0.736842105,0.828947368,0.769736842,0.815789474,0.802631579,0.815789474,0.782894737,0.835526316,0.875,0.875,0.348684211,0.815789474,0.763157895,0.815789474,,,,,,,,,,,
628,0.759868421,0.842105263,0.805921053,0.907894737,0.832236842,0.842105263,0.789473684,0.865131579,0.828947368,0.828947368,0.6875,0.845394737,0.773026316,0.842105263,,,,,,,,,,,
629,0.746710526,0.796052632,0.786184211,0.809210526,0.871710526,0.871710526,0.792763158,0.878289474,0.825657895,0.835526316,0.674342105,0.861842105,0.769736842,0.855263158,,,,,,,,,,,
630,0.703947368,0.782894737,0.759868421,0.730263158,0.888157895,0.891447368,0.805921053,0.904605263,0.825657895,0.825657895,0.700657895,0.884868421,0.743421053,0.881578947,,,,,,,,,,,
631,0.796052632,0.75,0.792763158,0.924342105,0.884868421,0.891447368,0.805921053,0.904605263,0.8125,0.8125,0.75,0.888157895,0.723684211,0.891447368,,,,,,,,,,,
632,0.779605263,0.766447368,0.763157895,0.904605263,0.868421053,0.875,0.825657895,0.868421053,0.825657895,0.825657895,0.707236842,0.878289474,0.779605263,0.881578947,,,,,,,,,,,
633,0.786184211,0.828947368,0.796052632,0.884868421,0.881578947,0.894736842,0.763157895,0.898026316,0.815789474,0.815789474,0.664473684,0.898026316,0.776315789,0.904605263,,,,,,,,,,,
634,0.720394737,0.763157895,0.8125,0.898026316,0.835526316,0.838815789,0.782894737,0.845394737,0.796052632,0.796052632,0.717105263,0.848684211,0.75,0.842105263,,,,,,,,,,,
635,0.743421053,0.753289474,0.789473684,0.848684211,0.851973684,0.848684211,0.782894737,0.865131579,0.835526316,0.835526316,0.674342105,0.858552632,0.730263158,0.848684211,,,,,,,,,,,
636,0.759868421,0.809210526,0.796052632,0.868421053,0.851973684,0.858552632,0.782894737,0.891447368,0.848684211,0.848684211,0.315789474,0.858552632,0.759868421,0.858552632,,,,,,,,,,,
637,0.799342105,0.773026316,0.789473684,0.848684211,0.881578947,0.875,0.802631579,0.884868421,0.819078947,0.819078947,0.759868421,0.884868421,0.789473684,0.875,,,,,,,,,,,
638,0.769736842,0.809210526,0.779605263,0.881578947,0.875,0.891447368,0.809210526,0.901315789,0.792763158,0.792763158,0.503289474,0.891447368,0.766447368,0.894736842,,,,,,,,,,,
639,0.700657895,0.838815789,0.753289474,0.845394737,0.858552632,0.865131579,0.773026316,0.871710526,0.835526316,0.835526316,0.684210526,0.881578947,0.759868421,0.868421053,,,,,,,,,,,
640,0.753289474,0.799342105,0.773026316,0.828947368,0.878289474,0.884868421,0.773026316,0.891447368,0.851973684,0.851973684,0.342105263,0.884868421,0.746710526,0.888157895,,,,,,,,,,,
641,0.789473684,0.773026316,0.786184211,0.855263158,0.842105263,0.851973684,0.792763158,0.865131579,0.799342105,0.799342105,0.644736842,0.848684211,0.792763158,0.858552632,,,,,,,,,,,
642,0.756578947,0.809210526,0.763157895,0.901315789,0.848684211,0.861842105,0.786184211,0.858552632,0.835526316,0.835526316,0.710526316,0.858552632,0.782894737,0.861842105,,,,,,,,,,,
643,0.723684211,0.782894737,0.776315789,0.914473684,0.845394737,0.871710526,0.740131579,0.875,0.835526316,0.835526316,0.585526316,0.871710526,0.75,0.871710526,,,,,,,,,,,
644,0.802631579,0.756578947,0.779605263,0.888157895,0.851973684,0.861842105,0.802631579,0.871710526,0.838815789,0.838815789,0.779605263,0.861842105,0.75,0.861842105,,,,,,,,,,,
645,0.792763158,0.782894737,0.779605263,0.842105263,0.878289474,0.888157895,0.723684211,0.898026316,0.8125,0.8125,0.654605263,0.888157895,0.796052632,0.884868421,,,,,,,,,,,
646,0.730263158,0.789473684,0.786184211,0.805921053,0.861842105,0.871710526,0.796052632,0.888157895,0.8125,0.8125,0.611842105,0.871710526,0.766447368,0.871710526,,,,,,,,,,,
647,0.700657895,0.763157895,0.776315789,0.881578947,0.875,0.878289474,0.802631579,0.888157895,0.822368421,0.822368421,0.740131579,0.878289474,0.769736842,0.878289474,,,,,,,,,,,
648,0.782894737,0.805921053,0.776315789,0.819078947,0.898026316,0.901315789,0.792763158,0.898026316,0.838815789,0.838815789,0.486842105,0.894736842,0.736842105,0.901315789,,,,,,,,,,,
649,0.753289474,0.786184211,0.799342105,0.871710526,0.861842105,0.875,0.792763158,0.868421053,0.822368421,0.822368421,0.677631579,0.875,0.776315789,0.884868421,,,,,,,,,,,
650,0.740131579,0.746710526,0.796052632,0.911184211,0.875,0.878289474,0.759868421,0.904605263,0.766447368,0.766447368,0.723684211,0.878289474,0.759868421,0.881578947,,,,,,,,,,,
651,0.789473684,0.779605263,0.766447368,0.911184211,0.881578947,0.881578947,0.779605263,0.898026316,0.845394737,0.845394737,0.368421053,0.884868421,0.773026316,0.884868421,,,,,,,,,,,
652,0.743421053,0.782894737,0.756578947,0.789473684,0.819078947,0.835526316,0.792763158,0.842105263,0.855263158,0.855263158,0.707236842,0.835526316,0.740131579,0.835526316,,,,,,,,,,,
653,0.75,0.789473684,0.789473684,0.924342105,0.851973684,0.871710526,0.819078947,0.868421053,0.809210526,0.809210526,0.621710526,0.875,0.75,0.875,,,,,,,,,,,
654,0.710526316,0.789473684,0.759868421,0.907894737,0.838815789,0.855263158,0.779605263,0.898026316,0.865131579,0.865131579,0.717105263,0.861842105,0.792763158,0.855263158,,,,,,,,,,,
655,0.782894737,0.786184211,0.746710526,0.868421053,0.878289474,0.884868421,0.809210526,0.904605263,0.868421053,0.868421053,0.450657895,0.884868421,0.726973684,0.888157895,,,,,,,,,,,
656,0.740131579,0.802631579,0.802631579,0.776315789,0.891447368,0.898026316,0.779605263,0.907894737,0.809210526,0.809210526,0.680921053,0.898026316,0.736842105,0.898026316,,,,,,,,,,,
657,0.789473684,0.763157895,0.773026316,0.884868421,0.858552632,0.865131579,0.776315789,0.875,0.842105263,0.842105263,0.644736842,0.855263158,0.753289474,0.868421053,,,,,,,,,,,
658,0.720394737,0.779605263,0.802631579,0.898026316,0.835526316,0.858552632,0.776315789,0.842105263,0.779605263,0.779605263,0.6875,0.855263158,0.759868421,0.858552632,,,,,,,,,,,
659,0.792763158,0.789473684,0.779605263,0.8125,0.875,0.881578947,0.792763158,0.888157895,0.815789474,0.815789474,0.407894737,0.881578947,0.782894737,0.881578947,,,,,,,,,,,
660,0.723684211,0.819078947,0.786184211,0.898026316,0.855263158,0.871710526,0.782894737,0.871710526,0.858552632,0.858552632,0.253289474,0.871710526,0.736842105,0.871710526,,,,,,,,,,,
661,0.766447368,0.763157895,0.740131579,0.799342105,0.871710526,0.875,0.782894737,0.881578947,0.815789474,0.815789474,0.486842105,0.875,0.776315789,0.875,,,,,,,,,,,
662,0.789473684,0.782894737,0.776315789,0.944078947,0.894736842,0.894736842,0.743421053,0.891447368,0.838815789,0.838815789,0.661184211,0.888157895,0.779605263,0.904605263,,,,,,,,,,,
663,0.75,0.776315789,0.776315789,0.835526316,0.875,0.888157895,0.782894737,0.904605263,0.769736842,0.769736842,0.490131579,0.891447368,0.717105263,0.894736842,,,,,,,,,,,
664,0.710526316,0.736842105,0.759868421,0.726973684,0.878289474,0.888157895,0.733552632,0.888157895,0.868421053,0.868421053,0.519736842,0.888157895,0.766447368,0.875,,,,,,,,,,,
665,0.776315789,0.805921053,0.782894737,0.930921053,0.881578947,0.881578947,0.769736842,0.888157895,0.855263158,0.875,0.467105263,0.881578947,0.740131579,0.855263158,,,,,,,,,,,
666,0.786184211,0.746710526,0.786184211,0.875,0.881578947,0.884868421,0.776315789,0.907894737,0.802631579,0.802631579,0.565789474,0.884868421,0.789473684,0.884868421,,,,,,,,,,,
667,0.792763158,0.828947368,0.789473684,0.917763158,0.865131579,0.875,0.796052632,0.891447368,0.805921053,0.805921053,0.368421053,0.875,0.726973684,0.878289474,,,,,,,,,,,
668,0.736842105,0.805921053,0.766447368,0.875,0.868421053,0.875,0.815789474,0.888157895,0.835526316,0.835526316,0.460526316,0.878289474,0.789473684,0.881578947,,,,,,,,,,,
669,0.746710526,0.799342105,0.776315789,0.901315789,0.842105263,0.848684211,0.835526316,0.865131579,0.828947368,0.828947368,0.730263158,0.858552632,0.782894737,0.848684211,,,,,,,,,,,
670,0.782894737,0.828947368,0.799342105,0.858552632,0.838815789,0.848684211,0.809210526,0.858552632,0.825657895,0.825657895,0.430921053,0.848684211,0.776315789,0.848684211,,,,,,,,,,,
671,0.792763158,0.835526316,0.792763158,0.898026316,0.842105263,0.845394737,0.802631579,0.848684211,0.851973684,0.851973684,0.690789474,0.858552632,0.766447368,0.845394737,,,,,,,,,,,
672,0.733552632,0.779605263,0.585526316,0.865131579,0.891447368,0.894736842,0.819078947,0.901315789,0.868421053,0.868421053,0.703947368,0.898026316,0.733552632,0.898026316,,,,,,,,,,,
673,0.756578947,0.832236842,0.792763158,0.700657895,0.868421053,0.878289474,0.773026316,0.891447368,0.828947368,0.828947368,0.220394737,0.878289474,0.796052632,0.878289474,,,,,,,,,,,
674,0.766447368,0.786184211,0.802631579,0.891447368,0.871710526,0.891447368,0.796052632,0.881578947,0.832236842,0.832236842,0.677631579,0.901315789,0.759868421,0.894736842,,,,,,,,,,,
675,0.763157895,0.796052632,0.773026316,0.917763158,0.855263158,0.858552632,0.789473684,0.871710526,0.809210526,0.809210526,0.726973684,0.838815789,0.796052632,0.858552632,,,,,,,,,,,
676,0.6875,0.8125,0.773026316,0.891447368,0.832236842,0.842105263,0.782894737,0.851973684,0.838815789,0.838815789,0.5625,0.842105263,0.720394737,0.842105263,,,,,,,,,,,
677,0.75,0.769736842,0.792763158,0.855263158,0.848684211,0.855263158,0.766447368,0.865131579,0.819078947,0.819078947,0.703947368,0.865131579,0.763157895,0.855263158,,,,,,,,,,,
678,0.75,0.802631579,0.8125,0.838815789,0.861842105,0.868421053,0.809210526,0.884868421,0.832236842,0.832236842,0.421052632,0.881578947,0.756578947,0.871710526,,,,,,,,,,,
679,0.753289474,0.766447368,0.805921053,0.878289474,0.789473684,0.805921053,0.746710526,0.815789474,0.832236842,0.832236842,0.697368421,0.8125,0.779605263,0.825657895,,,,,,,,,,,
680,0.733552632,0.779605263,0.815789474,0.881578947,0.848684211,0.861842105,0.835526316,0.868421053,0.855263158,0.855263158,0.565789474,0.848684211,0.730263158,0.861842105,,,,,,,,,,,
681,0.773026316,0.815789474,0.782894737,0.723684211,0.881578947,0.875,0.838815789,0.888157895,0.779605263,0.779605263,0.292763158,0.875,0.766447368,0.881578947,,,,,,,,,,,
682,0.651315789,0.756578947,0.759868421,0.861842105,0.845394737,0.845394737,0.733552632,0.848684211,0.851973684,0.851973684,0.680921053,0.842105263,0.805921053,0.845394737,,,,,,,,,,,
683,0.769736842,0.802631579,0.796052632,0.871710526,0.891447368,0.891447368,0.779605263,0.907894737,0.851973684,0.851973684,0.736842105,0.898026316,0.766447368,0.848684211,,,,,,,,,,,
684,0.736842105,0.789473684,0.769736842,0.891447368,0.851973684,0.865131579,0.805921053,0.878289474,0.809210526,0.809210526,0.680921053,0.851973684,0.763157895,0.848684211,,,,,,,,,,,
685,0.733552632,0.763157895,0.782894737,0.845394737,0.881578947,0.884868421,0.769736842,0.894736842,0.805921053,0.815789474,0.381578947,0.884868421,0.743421053,0.888157895,,,,,,,,,,,
686,0.773026316,0.789473684,0.773026316,0.914473684,0.825657895,0.825657895,0.805921053,0.848684211,0.832236842,0.832236842,0.430921053,0.828947368,0.766447368,0.835526316,,,,,,,,,,,
687,0.726973684,0.756578947,0.759868421,0.832236842,0.835526316,0.842105263,0.743421053,0.848684211,0.786184211,0.786184211,0.444078947,0.842105263,0.743421053,0.842105263,,,,,,,,,,,
688,0.773026316,0.802631579,0.782894737,0.743421053,0.868421053,0.868421053,0.805921053,0.878289474,0.815789474,0.815789474,0.601973684,0.878289474,0.733552632,0.868421053,,,,,,,,,,,
689,0.726973684,0.802631579,0.792763158,0.861842105,0.838815789,0.838815789,0.805921053,0.835526316,0.832236842,0.832236842,0.611842105,0.819078947,0.726973684,0.848684211,,,,,,,,,,,
690,0.736842105,0.763157895,0.805921053,0.9375,0.894736842,0.907894737,0.776315789,0.907894737,0.805921053,0.805921053,0.355263158,0.907894737,0.779605263,0.907894737,,,,,,,,,,,
691,0.792763158,0.799342105,0.792763158,0.884868421,0.888157895,0.884868421,0.789473684,0.884868421,0.868421053,0.868421053,0.210526316,0.888157895,0.75,0.888157895,,,,,,,,,,,
692,0.707236842,0.766447368,0.776315789,0.911184211,0.848684211,0.851973684,0.805921053,0.871710526,0.805921053,0.805921053,0.351973684,0.851973684,0.75,0.861842105,,,,,,,,,,,
693,0.756578947,0.743421053,0.773026316,0.911184211,0.861842105,0.855263158,0.773026316,0.858552632,0.842105263,0.842105263,0.654605263,0.855263158,0.799342105,0.855263158,,,,,,,,,,,
694,0.782894737,0.789473684,0.763157895,0.786184211,0.875,0.891447368,0.838815789,0.894736842,0.782894737,0.782894737,0.526315789,0.891447368,0.802631579,0.891447368,,,,,,,,,,,
695,0.789473684,0.756578947,0.809210526,0.851973684,0.881578947,0.888157895,0.766447368,0.884868421,0.835526316,0.835526316,0.631578947,0.888157895,0.740131579,0.878289474,,,,,,,,,,,
696,0.759868421,0.819078947,0.796052632,0.898026316,0.848684211,0.865131579,0.756578947,0.878289474,0.832236842,0.832236842,0.740131579,0.858552632,0.776315789,0.861842105,,,,,,,,,,,
697,0.802631579,0.776315789,0.796052632,0.858552632,0.881578947,0.891447368,0.773026316,0.894736842,0.828947368,0.828947368,0.601973684,0.894736842,0.75,0.891447368,,,,,,,,,,,
698,0.802631579,0.766447368,0.796052632,0.861842105,0.888157895,0.898026316,0.792763158,0.881578947,0.845394737,0.845394737,0.6875,0.855263158,0.782894737,0.901315789,,,,,,,,,,,
699,0.773026316,0.766447368,0.815789474,0.881578947,0.878289474,0.878289474,0.740131579,0.894736842,0.782894737,0.782894737,0.654605263,0.888157895,0.743421053,0.881578947,,,,,,,,,,,
700,0.746710526,0.726973684,0.799342105,0.907894737,0.845394737,0.865131579,0.773026316,0.878289474,0.8125,0.8125,0.322368421,0.865131579,0.776315789,0.868421053,,,,,,,,,,,
701,0.743421053,0.756578947,0.792763158,0.875,0.845394737,0.858552632,0.802631579,0.878289474,0.822368421,0.822368421,0.476973684,0.858552632,0.736842105,0.861842105,,,,,,,,,,,
702,0.723684211,0.766447368,0.776315789,0.914473684,0.868421053,0.881578947,0.809210526,0.891447368,0.838815789,0.838815789,0.322368421,0.881578947,0.776315789,0.881578947,,,,,,,,,,,
703,0.766447368,0.779605263,0.789473684,0.891447368,0.871710526,0.875,0.779605263,0.871710526,0.881578947,0.884868421,0.703947368,0.851973684,0.769736842,0.875,,,,,,,,,,,
704,0.720394737,0.802631579,0.782894737,0.871710526,0.888157895,0.894736842,0.779605263,0.894736842,0.848684211,0.848684211,0.634868421,0.894736842,0.773026316,0.894736842,,,,,,,,,,,
705,0.769736842,0.819078947,0.763157895,0.901315789,0.868421053,0.875,0.799342105,0.878289474,0.865131579,0.865131579,0.565789474,0.878289474,0.733552632,0.875,,,,,,,,,,,
706,0.766447368,0.779605263,0.786184211,0.888157895,0.871710526,0.868421053,0.796052632,0.871710526,0.855263158,0.855263158,0.638157895,0.868421053,0.805921053,0.868421053,,,,,,,,,,,
707,0.792763158,0.815789474,0.789473684,0.898026316,0.878289474,0.894736842,0.789473684,0.911184211,0.871710526,0.871710526,0.707236842,0.891447368,0.746710526,0.907894737,,,,,,,,,,,
708,0.773026316,0.766447368,0.805921053,0.868421053,0.858552632,0.865131579,0.782894737,0.871710526,0.842105263,0.842105263,0.388157895,0.865131579,0.723684211,0.865131579,,,,,,,,,,,
709,0.730263158,0.759868421,0.773026316,0.861842105,0.855263158,0.858552632,0.753289474,0.871710526,0.825657895,0.825657895,0.684210526,0.858552632,0.756578947,0.858552632,,,,,,,,,,,
710,0.773026316,0.815789474,0.759868421,0.891447368,0.855263158,0.855263158,0.779605263,0.871710526,0.828947368,0.828947368,0.328947368,0.855263158,0.763157895,0.855263158,,,,,,,,,,,
711,0.759868421,0.776315789,0.825657895,0.628289474,0.868421053,0.875,0.782894737,0.878289474,0.782894737,0.782894737,0.351973684,0.871710526,0.776315789,0.875,,,,,,,,,,,
712,0.733552632,0.773026316,0.773026316,0.766447368,0.881578947,0.881578947,0.773026316,0.888157895,0.8125,0.8125,0.661184211,0.871710526,0.773026316,0.881578947,,,,,,,,,,,
713,0.720394737,0.779605263,0.796052632,0.884868421,0.865131579,0.875,0.786184211,0.881578947,0.815789474,0.815789474,0.532894737,0.875,0.703947368,0.875,,,,,,,,,,,
714,0.763157895,0.776315789,0.789473684,0.779605263,0.861842105,0.878289474,0.782894737,0.888157895,0.832236842,0.832236842,0.440789474,0.878289474,0.773026316,0.878289474,,,,,,,,,,,
715,0.805921053,0.815789474,0.809210526,0.881578947,0.894736842,0.898026316,0.763157895,0.901315789,0.875,0.875,0.654605263,0.888157895,0.789473684,0.898026316,,,,,,,,,,,
716,0.756578947,0.835526316,0.769736842,0.875,0.894736842,0.898026316,0.802631579,0.911184211,0.832236842,0.832236842,0.759868421,0.898026316,0.815789474,0.901315789,,,,,,,,,,,
717,0.779605263,0.763157895,0.789473684,0.888157895,0.858552632,0.861842105,0.792763158,0.891447368,0.822368421,0.822368421,0.730263158,0.858552632,0.726973684,0.861842105,,,,,,,,,,,
718,0.789473684,0.835526316,0.779605263,0.891447368,0.858552632,0.858552632,0.835526316,0.858552632,0.822368421,0.822368421,0.398026316,0.858552632,0.792763158,0.858552632,,,,,,,,,,,
