,knn_22_16,knn_22_32,knn_44_16,knn_44_32,ldc_22_16,ldc_22_32,ldc_44_16,ldc_44_32,vote_const,vote_accuracy,,,
638,0.624203822,0.624203822,0.624203822,0.627388535,0.770700637,0.770700637,0.76433121,0.78343949,0.770700637,0.789808917,,,
639,0.633757962,0.633757962,0.633757962,0.617834395,0.818471338,0.818471338,0.812101911,0.792993631,0.815286624,0.812101911,,,
640,0.608280255,0.608280255,0.611464968,0.608280255,0.770700637,0.770700637,0.77388535,0.780254777,0.770700637,0.77388535,,,
641,0.601910828,0.601910828,0.601910828,0.614649682,0.786624204,0.786624204,0.786624204,0.812101911,0.78343949,0.777070064,,,
642,0.649681529,0.649681529,0.643312102,0.630573248,0.77388535,0.77388535,0.767515924,0.780254777,0.78343949,0.780254777,,,
643,0.598726115,0.598726115,0.611464968,0.621019108,0.792993631,0.792993631,0.789808917,0.786624204,0.799363057,0.799363057,,,
644,0.617834395,0.617834395,0.621019108,0.630573248,0.799363057,0.799363057,0.796178344,0.792993631,0.792993631,0.786624204,,,
645,0.640127389,0.640127389,0.636942675,0.624203822,0.815286624,0.815286624,0.805732484,0.808917197,0.812101911,0.812101911,,,
646,0.630573248,0.630573248,0.633757962,0.630573248,0.767515924,0.767515924,0.770700637,0.770700637,0.761146497,0.761146497,,,
647,0.598726115,0.598726115,0.601910828,0.636942675,0.761146497,0.761146497,0.767515924,0.780254777,0.770700637,0.767515924,,,
648,0.636942675,0.636942675,0.630573248,0.643312102,0.821656051,0.821656051,0.808917197,0.812101911,0.824840764,0.821656051,,,
649,0.592356688,0.592356688,0.595541401,0.592356688,0.77388535,0.77388535,0.78343949,0.78343949,0.78343949,0.786624204,,,
650,0.617834395,0.617834395,0.627388535,0.662420382,0.789808917,0.789808917,0.78343949,0.799363057,0.796178344,0.799363057,,,
651,0.630573248,0.630573248,0.627388535,0.640127389,0.770700637,0.770700637,0.76433121,0.808917197,0.770700637,0.789808917,,,
652,0.595541401,0.595541401,0.595541401,0.611464968,0.802547771,0.802547771,0.792993631,0.824840764,0.812101911,0.815286624,,,
653,0.656050955,0.656050955,0.649681529,0.652866242,0.792993631,0.792993631,0.789808917,0.812101911,0.792993631,0.808917197,,,
654,0.570063694,0.570063694,0.570063694,0.605095541,0.78343949,0.78343949,0.78343949,0.799363057,0.78343949,0.780254777,,,
655,0.643312102,0.643312102,0.636942675,0.659235669,0.77388535,0.77388535,0.78343949,0.786624204,0.78343949,0.777070064,,,
656,0.608280255,0.608280255,0.608280255,0.605095541,0.824840764,0.824840764,0.834394904,0.834394904,0.834394904,0.847133758,,,
657,0.601910828,0.601910828,0.608280255,0.614649682,0.843949045,0.843949045,0.843949045,0.847133758,0.840764331,0.834394904,,,
658,0.601910828,0.601910828,0.608280255,0.621019108,0.796178344,0.796178344,0.805732484,0.802547771,0.805732484,0.802547771,,,
659,0.662420382,0.662420382,0.662420382,0.636942675,0.815286624,0.815286624,0.815286624,0.828025478,0.821656051,0.828025478,,,
660,0.671974522,0.671974522,0.671974522,0.656050955,0.840764331,0.840764331,0.840764331,0.859872611,0.843949045,0.837579618,,,
661,0.633757962,0.633757962,0.630573248,0.614649682,0.812101911,0.812101911,0.808917197,0.821656051,0.821656051,0.818471338,,,
662,0.592356688,0.592356688,0.582802548,0.595541401,0.78343949,0.78343949,0.786624204,0.799363057,0.799363057,0.821656051,,,
663,0.617834395,0.617834395,0.614649682,0.627388535,0.767515924,0.767515924,0.767515924,0.77388535,0.767515924,0.77388535,,,
664,0.624203822,0.624203822,0.621019108,0.630573248,0.796178344,0.796178344,0.799363057,0.792993631,0.799363057,0.808917197,,,
665,0.608280255,0.608280255,0.608280255,0.608280255,0.799363057,0.799363057,0.802547771,0.821656051,0.808917197,0.818471338,,,
666,0.643312102,0.643312102,0.640127389,0.659235669,0.805732484,0.805732484,0.789808917,0.792993631,0.799363057,0.805732484,,,
667,0.611464968,0.611464968,0.608280255,0.592356688,0.780254777,0.780254777,0.76433121,0.799363057,0.78343949,0.789808917,,,
668,0.636942675,0.636942675,0.640127389,0.630573248,0.767515924,0.767515924,0.770700637,0.796178344,0.77388535,0.77388535,,,
669,0.630573248,0.630573248,0.633757962,0.621019108,0.821656051,0.821656051,0.818471338,0.799363057,0.831210191,0.834394904,,,
670,0.627388535,0.627388535,0.630573248,0.659235669,0.789808917,0.789808917,0.786624204,0.796178344,0.792993631,0.796178344,,,
671,0.605095541,0.605095541,0.611464968,0.646496815,0.805732484,0.805732484,0.796178344,0.786624204,0.808917197,0.802547771,,,
672,0.643312102,0.643312102,0.649681529,0.630573248,0.812101911,0.812101911,0.808917197,0.821656051,0.802547771,0.815286624,,,
673,0.636942675,0.636942675,0.630573248,0.633757962,0.850318471,0.850318471,0.837579618,0.853503185,0.850318471,0.840764331,,,
674,0.627388535,0.627388535,0.617834395,0.617834395,0.796178344,0.796178344,0.786624204,0.777070064,0.792993631,0.786624204,,,
675,0.605095541,0.605095541,0.608280255,0.605095541,0.777070064,0.777070064,0.777070064,0.799363057,0.770700637,0.786624204,,,
676,0.605095541,0.605095541,0.601910828,0.617834395,0.767515924,0.767515924,0.770700637,0.757961783,0.777070064,0.780254777,,,
677,0.601910828,0.601910828,0.595541401,0.614649682,0.808917197,0.808917197,0.805732484,0.796178344,0.815286624,0.818471338,,,
678,0.621019108,0.621019108,0.614649682,0.633757962,0.777070064,0.777070064,0.789808917,0.792993631,0.78343949,0.777070064,,,
679,0.589171975,0.589171975,0.589171975,0.617834395,0.796178344,0.796178344,0.780254777,0.808917197,0.796178344,0.789808917,,,
680,0.646496815,0.646496815,0.646496815,0.652866242,0.792993631,0.792993631,0.805732484,0.818471338,0.812101911,0.802547771,,,
681,0.646496815,0.646496815,0.652866242,0.643312102,0.834394904,0.834394904,0.840764331,0.824840764,0.837579618,0.834394904,,,
682,0.614649682,0.614649682,0.617834395,0.611464968,0.808917197,0.808917197,0.792993631,0.796178344,0.799363057,0.799363057,,,
683,0.608280255,0.608280255,0.601910828,0.605095541,0.789808917,0.789808917,0.786624204,0.799363057,0.786624204,0.786624204,,,
684,0.678343949,0.678343949,0.668789809,0.665605096,0.796178344,0.796178344,0.799363057,0.802547771,0.802547771,0.808917197,,,
685,0.605095541,0.605095541,0.605095541,0.576433121,0.77388535,0.77388535,0.761146497,0.789808917,0.780254777,0.780254777,,,
686,0.643312102,0.643312102,0.633757962,0.630573248,0.792993631,0.792993631,0.786624204,0.818471338,0.799363057,0.824840764,,,
687,0.621019108,0.621019108,0.630573248,0.646496815,0.770700637,0.770700637,0.767515924,0.805732484,0.77388535,0.777070064,,,
688,0.662420382,0.662420382,0.662420382,0.630573248,0.805732484,0.805732484,0.796178344,0.802547771,0.808917197,0.812101911,,,
689,0.614649682,0.614649682,0.617834395,0.617834395,0.808917197,0.808917197,0.802547771,0.815286624,0.815286624,0.812101911,,,
690,0.617834395,0.617834395,0.611464968,0.621019108,0.799363057,0.799363057,0.802547771,0.799363057,0.805732484,0.821656051,,,
691,0.624203822,0.624203822,0.624203822,0.601910828,0.789808917,0.789808917,0.786624204,0.780254777,0.789808917,0.786624204,,,
692,0.585987261,0.585987261,0.589171975,0.624203822,0.767515924,0.767515924,0.77388535,0.786624204,0.770700637,0.770700637,,,
693,0.589171975,0.589171975,0.589171975,0.592356688,0.805732484,0.805732484,0.812101911,0.828025478,0.802547771,0.792993631,,,
694,0.630573248,0.630573248,0.633757962,0.652866242,0.796178344,0.796178344,0.799363057,0.802547771,0.799363057,0.789808917,,,
695,0.630573248,0.630573248,0.630573248,0.621019108,0.802547771,0.802547771,0.808917197,0.812101911,0.815286624,0.802547771,,,
696,0.627388535,0.627388535,0.624203822,0.633757962,0.824840764,0.824840764,0.831210191,0.815286624,0.828025478,0.828025478,,,
697,0.608280255,0.608280255,0.608280255,0.585987261,0.780254777,0.780254777,0.78343949,0.777070064,0.780254777,0.780254777,,,
698,0.614649682,0.614649682,0.611464968,0.608280255,0.837579618,0.837579618,0.821656051,0.828025478,0.834394904,0.828025478,,,
699,0.614649682,0.614649682,0.621019108,0.621019108,0.815286624,0.815286624,0.805732484,0.818471338,0.818471338,0.815286624,,,
700,0.636942675,0.636942675,0.636942675,0.694267516,0.802547771,0.802547771,0.808917197,0.847133758,0.828025478,0.840764331,,,
701,0.640127389,0.640127389,0.630573248,0.659235669,0.815286624,0.815286624,0.818471338,0.812101911,0.812101911,0.815286624,,,
702,0.630573248,0.630573248,0.627388535,0.595541401,0.78343949,0.78343949,0.786624204,0.78343949,0.78343949,0.77388535,,,
703,0.608280255,0.608280255,0.617834395,0.636942675,0.74522293,0.74522293,0.757961783,0.786624204,0.76433121,0.767515924,,,
704,0.649681529,0.649681529,0.649681529,0.649681529,0.777070064,0.777070064,0.77388535,0.789808917,0.786624204,0.78343949,,,
705,0.659235669,0.659235669,0.662420382,0.678343949,0.805732484,0.805732484,0.799363057,0.808917197,0.802547771,0.802547771,,,
706,0.627388535,0.627388535,0.627388535,0.611464968,0.799363057,0.799363057,0.796178344,0.805732484,0.802547771,0.805732484,,,
707,0.624203822,0.624203822,0.627388535,0.630573248,0.805732484,0.805732484,0.789808917,0.805732484,0.805732484,0.802547771,,,
708,0.595541401,0.595541401,0.592356688,0.608280255,0.805732484,0.805732484,0.796178344,0.821656051,0.805732484,0.808917197,,,
709,0.656050955,0.656050955,0.643312102,0.649681529,0.834394904,0.834394904,0.828025478,0.837579618,0.834394904,0.853503185,,,
710,0.630573248,0.630573248,0.630573248,0.662420382,0.805732484,0.805732484,0.805732484,0.828025478,0.812101911,0.805732484,,,
711,0.621019108,0.621019108,0.617834395,0.605095541,0.808917197,0.808917197,0.808917197,0.805732484,0.815286624,0.818471338,,,
712,0.605095541,0.605095541,0.601910828,0.611464968,0.799363057,0.799363057,0.799363057,0.821656051,0.799363057,0.805732484,,,
713,0.636942675,0.636942675,0.636942675,0.668789809,0.837579618,0.837579618,0.847133758,0.856687898,0.840764331,0.840764331,,,
714,0.582802548,0.582802548,0.585987261,0.608280255,0.789808917,0.789808917,0.796178344,0.802547771,0.796178344,0.802547771,,,
715,0.627388535,0.627388535,0.636942675,0.627388535,0.786624204,0.786624204,0.789808917,0.789808917,0.786624204,0.770700637,,,
716,0.573248408,0.573248408,0.566878981,0.585987261,0.770700637,0.770700637,0.770700637,0.821656051,0.786624204,0.786624204,,,
717,0.652866242,0.652866242,0.646496815,0.624203822,0.777070064,0.777070064,0.77388535,0.792993631,0.780254777,0.789808917,,,
718,0.614649682,0.614649682,0.605095541,0.624203822,0.77388535,0.77388535,0.77388535,0.789808917,0.78343949,0.789808917,,,
719,0.605095541,0.605095541,0.605095541,0.659235669,0.808917197,0.808917197,0.812101911,0.805732484,0.808917197,0.812101911,,,
720,0.643312102,0.643312102,0.636942675,0.646496815,0.821656051,0.821656051,0.821656051,0.812101911,0.818471338,0.815286624,,,
721,0.640127389,0.640127389,0.627388535,0.608280255,0.77388535,0.77388535,0.780254777,0.796178344,0.77388535,0.78343949,,,
722,0.605095541,0.605095541,0.614649682,0.601910828,0.821656051,0.821656051,0.821656051,0.831210191,0.821656051,0.828025478,,,
723,0.611464968,0.611464968,0.611464968,0.589171975,0.834394904,0.834394904,0.821656051,0.802547771,0.834394904,0.834394904,,,
724,0.643312102,0.643312102,0.643312102,0.633757962,0.843949045,0.843949045,0.837579618,0.831210191,0.843949045,0.843949045,,,
725,0.611464968,0.611464968,0.605095541,0.595541401,0.770700637,0.770700637,0.780254777,0.796178344,0.777070064,0.780254777,,,
726,0.605095541,0.605095541,0.605095541,0.621019108,0.799363057,0.799363057,0.792993631,0.799363057,0.799363057,0.805732484,,,
727,0.617834395,0.617834395,0.611464968,0.652866242,0.792993631,0.792993631,0.789808917,0.77388535,0.78343949,0.786624204,,,
728,0.652866242,0.652866242,0.646496815,0.643312102,0.805732484,0.805732484,0.799363057,0.831210191,0.812101911,0.818471338,,,
729,0.614649682,0.614649682,0.614649682,0.630573248,0.777070064,0.777070064,0.777070064,0.770700637,0.777070064,0.780254777,,,
730,0.652866242,0.652866242,0.662420382,0.643312102,0.821656051,0.821656051,0.821656051,0.824840764,0.831210191,0.831210191,,,
731,0.595541401,0.595541401,0.595541401,0.614649682,0.802547771,0.802547771,0.812101911,0.808917197,0.812101911,0.815286624,,,
732,0.627388535,0.627388535,0.627388535,0.633757962,0.824840764,0.824840764,0.815286624,0.828025478,0.831210191,0.834394904,,,
733,0.611464968,0.611464968,0.611464968,0.614649682,0.786624204,0.786624204,0.780254777,0.789808917,0.796178344,0.78343949,,,
734,0.659235669,0.659235669,0.659235669,0.659235669,0.821656051,0.821656051,0.812101911,0.792993631,0.828025478,0.828025478,,,
735,0.624203822,0.624203822,0.611464968,0.636942675,0.786624204,0.786624204,0.78343949,0.789808917,0.78343949,0.780254777,,,
736,0.640127389,0.640127389,0.640127389,0.627388535,0.815286624,0.815286624,0.805732484,0.818471338,0.808917197,0.808917197,,,
737,0.585987261,0.585987261,0.579617834,0.598726115,0.78343949,0.78343949,0.786624204,0.780254777,0.78343949,0.78343949,,,
738,0.630573248,0.630573248,0.627388535,0.621019108,0.78343949,0.78343949,0.78343949,0.789808917,0.78343949,0.789808917,,,
739,0.640127389,0.640127389,0.630573248,0.636942675,0.828025478,0.828025478,0.818471338,0.834394904,0.824840764,0.843949045,,,
740,0.649681529,0.649681529,0.656050955,0.656050955,0.77388535,0.77388535,0.767515924,0.761146497,0.77388535,0.777070064,,,
741,0.617834395,0.617834395,0.617834395,0.601910828,0.786624204,0.786624204,0.786624204,0.818471338,0.792993631,0.792993631,,,
742,0.589171975,0.589171975,0.585987261,0.624203822,0.834394904,0.834394904,0.828025478,0.824840764,0.837579618,0.834394904,,,
743,0.582802548,0.582802548,0.579617834,0.585987261,0.808917197,0.808917197,0.802547771,0.824840764,0.818471338,0.805732484,,,
744,0.621019108,0.621019108,0.614649682,0.617834395,0.789808917,0.789808917,0.789808917,0.802547771,0.805732484,0.805732484,,,
745,0.598726115,0.598726115,0.598726115,0.582802548,0.831210191,0.831210191,0.828025478,0.824840764,0.831210191,0.831210191,,,
746,0.627388535,0.627388535,0.617834395,0.617834395,0.818471338,0.818471338,0.808917197,0.831210191,0.831210191,0.837579618,,,
747,0.621019108,0.621019108,0.614649682,0.636942675,0.792993631,0.792993631,0.789808917,0.792993631,0.792993631,0.789808917,,,
748,0.608280255,0.608280255,0.598726115,0.605095541,0.76433121,0.76433121,0.789808917,0.815286624,0.78343949,0.770700637,,,
749,0.643312102,0.643312102,0.643312102,0.649681529,0.802547771,0.802547771,0.812101911,0.828025478,0.818471338,0.828025478,,,
750,0.643312102,0.643312102,0.643312102,0.627388535,0.789808917,0.789808917,0.792993631,0.818471338,0.805732484,0.818471338,,,
751,0.621019108,0.621019108,0.617834395,0.611464968,0.818471338,0.818471338,0.834394904,0.821656051,0.831210191,0.821656051,,,
752,0.582802548,0.582802548,0.579617834,0.592356688,0.796178344,0.796178344,0.805732484,0.805732484,0.799363057,0.805732484,,,
753,0.601910828,0.601910828,0.608280255,0.582802548,0.802547771,0.802547771,0.802547771,0.799363057,0.799363057,0.802547771,,,
754,0.656050955,0.656050955,0.652866242,0.624203822,0.777070064,0.777070064,0.777070064,0.767515924,0.786624204,0.77388535,,,
755,0.598726115,0.598726115,0.589171975,0.576433121,0.789808917,0.789808917,0.799363057,0.78343949,0.786624204,0.789808917,,,
756,0.643312102,0.643312102,0.640127389,0.665605096,0.805732484,0.805732484,0.799363057,0.805732484,0.802547771,0.812101911,,,
757,0.614649682,0.614649682,0.617834395,0.659235669,0.792993631,0.792993631,0.789808917,0.792993631,0.792993631,0.796178344,,,
758,0.608280255,0.608280255,0.601910828,0.585987261,0.815286624,0.815286624,0.808917197,0.834394904,0.815286624,0.837579618,,,
759,0.633757962,0.633757962,0.630573248,0.640127389,0.808917197,0.808917197,0.808917197,0.799363057,0.808917197,0.815286624,,,
760,0.605095541,0.605095541,0.605095541,0.627388535,0.796178344,0.796178344,0.802547771,0.805732484,0.802547771,0.796178344,,,
761,0.656050955,0.656050955,0.652866242,0.656050955,0.786624204,0.786624204,0.802547771,0.808917197,0.796178344,0.799363057,,,
762,0.601910828,0.601910828,0.601910828,0.611464968,0.799363057,0.799363057,0.796178344,0.808917197,0.799363057,0.799363057,,,
763,0.671974522,0.671974522,0.665605096,0.630573248,0.802547771,0.802547771,0.796178344,0.799363057,0.818471338,0.812101911,,,
764,0.684713376,0.684713376,0.684713376,0.646496815,0.78343949,0.78343949,0.786624204,0.789808917,0.792993631,0.796178344,,,
765,0.576433121,0.576433121,0.579617834,0.566878981,0.796178344,0.796178344,0.802547771,0.831210191,0.805732484,0.808917197,,,
766,0.601910828,0.601910828,0.605095541,0.598726115,0.792993631,0.792993631,0.786624204,0.792993631,0.789808917,0.792993631,,,
767,0.582802548,0.582802548,0.576433121,0.617834395,0.796178344,0.796178344,0.802547771,0.786624204,0.808917197,0.796178344,,,
768,0.652866242,0.652866242,0.643312102,0.659235669,0.792993631,0.792993631,0.792993631,0.76433121,0.792993631,0.789808917,,,
769,0.579617834,0.579617834,0.582802548,0.605095541,0.802547771,0.802547771,0.789808917,0.796178344,0.796178344,0.789808917,,,
770,0.614649682,0.614649682,0.624203822,0.624203822,0.76433121,0.76433121,0.770700637,0.802547771,0.770700637,0.780254777,,,
771,0.621019108,0.621019108,0.630573248,0.649681529,0.757961783,0.757961783,0.757961783,0.780254777,0.76433121,0.767515924,,,
772,0.605095541,0.605095541,0.605095541,0.630573248,0.789808917,0.789808917,0.777070064,0.805732484,0.796178344,0.78343949,,,
773,0.614649682,0.614649682,0.621019108,0.611464968,0.802547771,0.802547771,0.796178344,0.808917197,0.808917197,0.805732484,,,
774,0.595541401,0.595541401,0.589171975,0.627388535,0.789808917,0.789808917,0.789808917,0.821656051,0.792993631,0.799363057,,,
775,0.649681529,0.649681529,0.659235669,0.633757962,0.818471338,0.818471338,0.821656051,0.843949045,0.831210191,0.828025478,,,
776,0.640127389,0.640127389,0.636942675,0.640127389,0.792993631,0.792993631,0.792993631,0.821656051,0.799363057,0.802547771,,,
777,0.640127389,0.640127389,0.640127389,0.621019108,0.76433121,0.76433121,0.767515924,0.767515924,0.77388535,0.78343949,,,
778,0.611464968,0.611464968,0.605095541,0.595541401,0.780254777,0.780254777,0.777070064,0.796178344,0.789808917,0.777070064,,,
779,0.630573248,0.630573248,0.627388535,0.630573248,0.777070064,0.777070064,0.799363057,0.808917197,0.796178344,0.799363057,,,
780,0.633757962,0.633757962,0.640127389,0.630573248,0.757961783,0.757961783,0.76433121,0.75477707,0.767515924,0.76433121,,,
781,0.627388535,0.627388535,0.617834395,0.640127389,0.796178344,0.796178344,0.792993631,0.789808917,0.808917197,0.799363057,,,
782,0.640127389,0.640127389,0.649681529,0.687898089,0.792993631,0.792993631,0.792993631,0.792993631,0.802547771,0.799363057,,,
783,0.640127389,0.640127389,0.640127389,0.617834395,0.780254777,0.780254777,0.780254777,0.76433121,0.780254777,0.777070064,,,
784,0.573248408,0.573248408,0.579617834,0.570063694,0.761146497,0.761146497,0.76433121,0.75477707,0.770700637,0.761146497,,,
785,0.649681529,0.649681529,0.652866242,0.643312102,0.796178344,0.796178344,0.792993631,0.799363057,0.802547771,0.808917197,,,
786,0.630573248,0.630573248,0.627388535,0.652866242,0.799363057,0.799363057,0.792993631,0.824840764,0.808917197,0.812101911,,,
787,0.640127389,0.640127389,0.643312102,0.627388535,0.802547771,0.802547771,0.808917197,0.789808917,0.808917197,0.796178344,,,
788,0.624203822,0.624203822,0.621019108,0.582802548,0.786624204,0.786624204,0.805732484,0.786624204,0.802547771,0.799363057,,,
789,0.611464968,0.611464968,0.605095541,0.601910828,0.808917197,0.808917197,0.802547771,0.808917197,0.805732484,0.802547771,,,
790,0.614649682,0.614649682,0.617834395,0.649681529,0.786624204,0.786624204,0.796178344,0.789808917,0.792993631,0.792993631,,,
791,0.678343949,0.678343949,0.678343949,0.652866242,0.818471338,0.818471338,0.818471338,0.824840764,0.824840764,0.818471338,,,
792,0.589171975,0.589171975,0.585987261,0.621019108,0.78343949,0.78343949,0.780254777,0.78343949,0.780254777,0.770700637,,,
793,0.624203822,0.624203822,0.617834395,0.627388535,0.777070064,0.777070064,0.789808917,0.815286624,0.78343949,0.796178344,,,
794,0.589171975,0.589171975,0.585987261,0.592356688,0.780254777,0.780254777,0.786624204,0.770700637,0.767515924,0.76433121,,,
795,0.592356688,0.592356688,0.585987261,0.605095541,0.812101911,0.812101911,0.808917197,0.802547771,0.808917197,0.815286624,,,
796,0.630573248,0.630573248,0.630573248,0.608280255,0.802547771,0.802547771,0.812101911,0.812101911,0.818471338,0.824840764,,,
797,0.640127389,0.640127389,0.633757962,0.627388535,0.792993631,0.792993631,0.802547771,0.815286624,0.799363057,0.805732484,,,
798,0.621019108,0.621019108,0.627388535,0.649681529,0.818471338,0.818471338,0.805732484,0.843949045,0.821656051,0.831210191,,,
799,0.652866242,0.652866242,0.652866242,0.675159236,0.808917197,0.808917197,0.808917197,0.799363057,0.815286624,0.805732484,,,
800,0.601910828,0.601910828,0.611464968,0.601910828,0.812101911,0.812101911,0.799363057,0.805732484,0.818471338,0.824840764,,,
801,0.617834395,0.617834395,0.617834395,0.614649682,0.78343949,0.78343949,0.777070064,0.780254777,0.780254777,0.780254777,,,
802,0.605095541,0.605095541,0.601910828,0.621019108,0.75477707,0.75477707,0.767515924,0.76433121,0.757961783,0.742038217,,,
803,0.630573248,0.630573248,0.630573248,0.617834395,0.786624204,0.786624204,0.780254777,0.786624204,0.792993631,0.796178344,,,
804,0.601910828,0.601910828,0.592356688,0.624203822,0.777070064,0.777070064,0.777070064,0.802547771,0.780254777,0.770700637,,,
805,0.608280255,0.608280255,0.598726115,0.611464968,0.78343949,0.78343949,0.777070064,0.789808917,0.780254777,0.78343949,,,
806,0.633757962,0.633757962,0.633757962,0.633757962,0.805732484,0.805732484,0.808917197,0.808917197,0.812101911,0.812101911,,,
807,0.643312102,0.643312102,0.636942675,0.659235669,0.805732484,0.805732484,0.792993631,0.821656051,0.818471338,0.818471338,,,
808,0.633757962,0.633757962,0.640127389,0.627388535,0.805732484,0.805732484,0.805732484,0.799363057,0.812101911,0.808917197,,,
809,0.640127389,0.640127389,0.643312102,0.605095541,0.792993631,0.792993631,0.799363057,0.799363057,0.789808917,0.786624204,,,
810,0.611464968,0.611464968,0.614649682,0.601910828,0.789808917,0.789808917,0.786624204,0.789808917,0.792993631,0.792993631,,,
811,0.636942675,0.636942675,0.636942675,0.592356688,0.789808917,0.789808917,0.786624204,0.796178344,0.796178344,0.789808917,,,
812,0.627388535,0.627388535,0.621019108,0.630573248,0.821656051,0.821656051,0.824840764,0.828025478,0.828025478,0.828025478,,,
813,0.608280255,0.608280255,0.598726115,0.636942675,0.799363057,0.799363057,0.808917197,0.805732484,0.799363057,0.789808917,,,
814,0.573248408,0.573248408,0.573248408,0.579617834,0.77388535,0.77388535,0.770700637,0.789808917,0.777070064,0.780254777,,,
815,0.601910828,0.601910828,0.605095541,0.589171975,0.78343949,0.78343949,0.777070064,0.780254777,0.777070064,0.780254777,,,
816,0.589171975,0.589171975,0.592356688,0.589171975,0.792993631,0.792993631,0.786624204,0.796178344,0.799363057,0.799363057,,,
817,0.633757962,0.633757962,0.636942675,0.608280255,0.815286624,0.815286624,0.799363057,0.792993631,0.812101911,0.815286624,,,
818,0.652866242,0.652866242,0.649681529,0.611464968,0.792993631,0.792993631,0.786624204,0.792993631,0.802547771,0.799363057,,,
819,0.636942675,0.636942675,0.627388535,0.611464968,0.824840764,0.824840764,0.818471338,0.815286624,0.837579618,0.831210191,,,
820,0.652866242,0.652866242,0.649681529,0.627388535,0.808917197,0.808917197,0.792993631,0.78343949,0.812101911,0.799363057,,,
821,0.595541401,0.595541401,0.595541401,0.592356688,0.812101911,0.812101911,0.815286624,0.812101911,0.812101911,0.831210191,,,
822,0.614649682,0.614649682,0.614649682,0.608280255,0.805732484,0.805732484,0.808917197,0.815286624,0.808917197,0.808917197,,,
823,0.627388535,0.627388535,0.627388535,0.633757962,0.796178344,0.796178344,0.792993631,0.805732484,0.802547771,0.799363057,,,
824,0.589171975,0.589171975,0.592356688,0.608280255,0.824840764,0.824840764,0.821656051,0.831210191,0.834394904,0.834394904,,,
825,0.659235669,0.659235669,0.656050955,0.611464968,0.802547771,0.802547771,0.786624204,0.789808917,0.802547771,0.802547771,,,
826,0.608280255,0.608280255,0.605095541,0.579617834,0.777070064,0.777070064,0.770700637,0.789808917,0.780254777,0.77388535,,,
827,0.611464968,0.611464968,0.608280255,0.582802548,0.767515924,0.767515924,0.76433121,0.78343949,0.767515924,0.767515924,,,
828,0.614649682,0.614649682,0.617834395,0.627388535,0.786624204,0.786624204,0.786624204,0.802547771,0.789808917,0.789808917,,,
829,0.585987261,0.585987261,0.592356688,0.592356688,0.789808917,0.789808917,0.78343949,0.796178344,0.780254777,0.792993631,,,
830,0.624203822,0.624203822,0.621019108,0.630573248,0.796178344,0.796178344,0.789808917,0.805732484,0.796178344,0.802547771,,,
831,0.595541401,0.595541401,0.595541401,0.627388535,0.777070064,0.777070064,0.777070064,0.792993631,0.789808917,0.799363057,,,
832,0.621019108,0.621019108,0.624203822,0.636942675,0.821656051,0.821656051,0.821656051,0.834394904,0.821656051,0.818471338,,,
833,0.589171975,0.589171975,0.589171975,0.621019108,0.75477707,0.75477707,0.75477707,0.767515924,0.757961783,0.751592357,,,
834,0.614649682,0.614649682,0.611464968,0.668789809,0.805732484,0.805732484,0.821656051,0.843949045,0.821656051,0.824840764,,,
835,0.636942675,0.636942675,0.636942675,0.608280255,0.78343949,0.78343949,0.799363057,0.812101911,0.789808917,0.78343949,,,
836,0.636942675,0.636942675,0.636942675,0.627388535,0.792993631,0.792993631,0.796178344,0.808917197,0.805732484,0.815286624,,,
837,0.624203822,0.624203822,0.636942675,0.617834395,0.78343949,0.78343949,0.777070064,0.780254777,0.780254777,0.78343949,,,
838,0.630573248,0.630573248,0.627388535,0.630573248,0.770700637,0.770700637,0.77388535,0.77388535,0.792993631,0.789808917,,,
839,0.636942675,0.636942675,0.624203822,0.649681529,0.770700637,0.770700637,0.761146497,0.792993631,0.77388535,0.780254777,,,
840,0.624203822,0.624203822,0.624203822,0.630573248,0.805732484,0.805732484,0.812101911,0.796178344,0.812101911,0.796178344,,,
841,0.633757962,0.633757962,0.630573248,0.617834395,0.777070064,0.777070064,0.78343949,0.808917197,0.789808917,0.792993631,,,
842,0.649681529,0.649681529,0.646496815,0.633757962,0.777070064,0.777070064,0.786624204,0.802547771,0.796178344,0.799363057,,,
843,0.630573248,0.630573248,0.646496815,0.601910828,0.831210191,0.831210191,0.828025478,0.818471338,0.831210191,0.828025478,,,
844,0.605095541,0.605095541,0.611464968,0.608280255,0.789808917,0.789808917,0.789808917,0.786624204,0.792993631,0.796178344,,,
845,0.662420382,0.662420382,0.656050955,0.665605096,0.812101911,0.812101911,0.799363057,0.812101911,0.808917197,0.828025478,,,
846,0.621019108,0.621019108,0.630573248,0.617834395,0.78343949,0.78343949,0.786624204,0.770700637,0.78343949,0.792993631,,,
847,0.656050955,0.656050955,0.649681529,0.630573248,0.812101911,0.812101911,0.805732484,0.796178344,0.818471338,0.815286624,,,
848,0.633757962,0.633757962,0.621019108,0.640127389,0.808917197,0.808917197,0.818471338,0.805732484,0.812101911,0.789808917,,,
849,0.614649682,0.614649682,0.611464968,0.621019108,0.799363057,0.799363057,0.808917197,0.818471338,0.815286624,0.818471338,,,
850,0.643312102,0.643312102,0.646496815,0.643312102,0.815286624,0.815286624,0.821656051,0.834394904,0.818471338,0.821656051,,,
851,0.652866242,0.652866242,0.649681529,0.640127389,0.792993631,0.792993631,0.799363057,0.812101911,0.802547771,0.796178344,,,
